"","Date","Open","High","Low","Close","WAP","No. of Shares","No. of Trades","Total Turnover","Deliverable Quantity","% Deli. Qty to Traded Qty","Spread H-L","Spread C-O","securityname"
"3609",2018-03-06,2972,2998.4,2900,2913.4,2949.91,15437,1582,45537787,9506,61.58,98.4,-58.6,"FORCE MOTORS LTD.-$"
"3610",2018-03-05,2950,3027.3,2940,2952.35,2976.39,14849,1711,44196473,7466,50.28,87.3,2.35,"FORCE MOTORS LTD.-$"
"3611",2018-03-01,2941,3030,2941,2962.45,2981.15,12468,1846,37168976,5935,47.6,89,21.45,"FORCE MOTORS LTD.-$"
"3612",2018-02-28,2960,2984,2940,2969.1,2959.87,10879,1566,32200477,5051,46.43,44,9.1,"FORCE MOTORS LTD.-$"
"3613",2018-02-27,3023.5,3044.95,2953.3,2990.35,2997.18,21777,2005,65269627,9309,42.75,91.65,-33.15,"FORCE MOTORS LTD.-$"
"3614",2018-02-26,2990,3068.9,2979,3013.2,3030.36,37343,3189,113162558,21594,57.83,89.9,23.2,"FORCE MOTORS LTD.-$"
"3615",2018-02-23,2824,2998.4,2820.8,2960.4,2932.03,38109,3891,111736855,15129,39.7,177.6,136.4,"FORCE MOTORS LTD.-$"
"3616",2018-02-22,2849.95,2849.95,2808,2815.85,2825.23,10606,1498,29964415,6304,59.44,41.95,-34.1,"FORCE MOTORS LTD.-$"
"3617",2018-02-21,2870,2875,2833,2844,2851.52,9663,1318,27554242,5246,54.29,42,-26,"FORCE MOTORS LTD.-$"
"3618",2018-02-20,2845,2883.3,2840,2845.8,2854.81,12697,1549,36247464,5677,44.71,43.3,0.8,"FORCE MOTORS LTD.-$"
"3619",2018-02-19,2908,2930,2826,2839.55,2869.73,19738,2546,56642719,10503,53.21,104,-68.45,"FORCE MOTORS LTD.-$"
"3620",2018-02-16,2940,2985,2900,2904.5,2921.24,20329,2462,59385950,11940,58.73,85,-35.5,"FORCE MOTORS LTD.-$"
"3621",2018-02-15,2953,2993,2930.05,2938.65,2963.76,14652,1642,43425027,7752,52.91,62.95,-14.35,"FORCE MOTORS LTD.-$"
"3622",2018-02-14,2963,3000,2950.6,2960.1,2978.78,15661,1953,46650723,9401,60.03,49.4,-2.9,"FORCE MOTORS LTD.-$"
"3623",2018-02-12,3005,3029.95,2959,2975,2993,27550,2002,82457101,16895,61.32,70.95,-30,"FORCE MOTORS LTD.-$"
"3624",2018-02-09,2950,3000,2942.15,2984.45,2987.35,22482,2442,67161506,9736,43.31,57.85,34.45,"FORCE MOTORS LTD.-$"
"3625",2018-02-08,2992.15,3117.95,2982,3004.3,3011.45,80280,4167,241759478,44722,55.71,135.95,12.15,"FORCE MOTORS LTD.-$"
"3626",2018-02-07,2980,3049,2980,2991.95,3002.2,21309,2518,63973967,10299,48.33,69,11.95,"FORCE MOTORS LTD.-$"
"3627",2018-02-06,2980,2989,2900,2959.8,2945.72,37141,5243,109406901,21598,58.15,89,-20.2,"FORCE MOTORS LTD.-$"
"3628",2018-02-05,2984,3059,2961,3032.8,3015.83,23036,3184,69472705,12721,55.22,98,48.8,"FORCE MOTORS LTD.-$"
"3629",2018-02-02,3046,3074.85,2994.95,3014.05,3022.75,37435,4867,113156536,20366,54.4,79.9,-31.95,"FORCE MOTORS LTD.-$"
"3630",2018-02-01,3051.1,3130,3040,3077.05,3088.16,39192,4186,121031051,18261,46.59,90,25.95,"FORCE MOTORS LTD.-$"
"3631",2018-01-31,3112,3160,3030,3049.65,3080.5,47407,4423,146037384,30633,64.62,130,-62.35,"FORCE MOTORS LTD.-$"
"3632",2018-01-30,3163,3220,3121.1,3138.55,3160.07,24405,3020,77121587,13720,56.22,98.9,-24.45,"FORCE MOTORS LTD.-$"
"3633",2018-01-29,3244.1,3280,3181,3193.85,3223.9,18522,2796,59713076,11749,63.43,99,-50.25,"FORCE MOTORS LTD.-$"
"3634",2018-01-25,3276,3299.15,3232,3244.85,3252.78,29172,3141,94889977,16338,56.01,67.15,-31.15,"FORCE MOTORS LTD.-$"
"3635",2018-01-24,3342,3342,3280,3285.6,3302.37,34972,4058,115490410,15960,45.64,62,-56.4,"FORCE MOTORS LTD.-$"
"3636",2018-01-23,3455,3499,3299,3368.15,3391.07,180708,14004,612793794,34487,19.08,200,-86.85,"FORCE MOTORS LTD.-$"
"3637",2018-01-22,3300,3374.9,3290,3294.85,3321.5,21011,2188,69787980,10377,49.39,84.9,-5.15,"FORCE MOTORS LTD.-$"
"3638",2018-01-19,3285,3359,3280,3295.35,3308.76,22184,3216,73401450,9156,41.27,79,10.35,"FORCE MOTORS LTD.-$"
"3639",2018-01-18,3327,3376.05,3266,3281.25,3316.92,19315,2857,64066386,10037,51.96,110.05,-45.75,"FORCE MOTORS LTD.-$"
"3640",2018-01-17,3342,3385,3262.2,3348.1,3327.48,27970,3464,93069517,9390,33.57,122.8,6.1,"FORCE MOTORS LTD.-$"
"3641",2018-01-16,3462,3469.95,3361,3375.55,3405.91,23818,3188,81122015,9992,41.95,108.95,-86.45,"FORCE MOTORS LTD.-$"
"3642",2018-01-15,3432,3510,3432,3453.45,3470.85,29076,3189,100918353,11714,40.29,78,21.45,"FORCE MOTORS LTD.-$"
"3643",2018-01-12,3440.3,3472,3405.6,3415.2,3432.07,16310,2238,55977098,7904,48.46,66.4,-25.1,"FORCE MOTORS LTD.-$"
"3644",2018-01-11,3447,3520,3405,3448.75,3457.91,25821,2827,89286748,8756,33.91,115,1.75,"FORCE MOTORS LTD.-$"
"3645",2018-01-10,3480,3508.95,3434,3442.95,3466.73,18687,2369,64782828,9266,49.59,74.95,-37.05,"FORCE MOTORS LTD.-$"
"3646",2018-01-09,3508,3560,3474,3484,3508.85,29005,3475,101774253,13770,47.47,86,-24,"FORCE MOTORS LTD.-$"
"3647",2018-01-08,3575,3640,3501,3524.7,3558.75,35501,3800,126339253,19058,53.68,139,-50.3,"FORCE MOTORS LTD.-$"
"3648",2018-01-05,3640,3660,3541,3548,3588.74,27646,3029,99214260,16225,58.69,119,-92,"FORCE MOTORS LTD.-$"
"3649",2018-01-04,3665,3692,3610,3628.9,3646.5,22506,1986,82068070,8527,37.89,82,-36.1,"FORCE MOTORS LTD.-$"
"3650",2018-01-03,3705.15,3739,3630.25,3650.6,3682.57,21339,2637,78582307,12718,59.6,108.75,-54.55,"FORCE MOTORS LTD.-$"
"3651",2018-01-02,3685,3770,3680.5,3699.35,3703.46,26236,3384,97163980,10312,39.3,89.5,14.35,"FORCE MOTORS LTD.-$"
"3652",2018-01-01,3693,3799,3661,3685.75,3732.39,40675,4993,151814882,16059,39.48,138,-7.25,"FORCE MOTORS LTD.-$"
"3653",2018-11-16,2351,2411.35,2344.5,2397.15,2383.33,81220,4223,193574028,14473,17.82,66.85,46.15,"Bajaj Finance Limited"
"3654",2018-11-15,2293,2345,2285.55,2339.4,2324.55,80395,3288,186881864,14781,18.39,59.45,46.4,"Bajaj Finance Limited"
"3655",2018-11-14,2298,2318.1,2265.75,2292.7,2293.53,81427,3485,186755662,11575,14.22,52.35,-5.3,"Bajaj Finance Limited"
"3656",2018-11-13,2267,2311.5,2234,2285,2273.18,112535,5256,255812624,12949,11.51,77.5,18,"Bajaj Finance Limited"
"3657",2018-11-12,2375,2382.05,2273,2279.8,2330.61,92064,4160,214564863,16973,18.44,109.05,-95.2,"Bajaj Finance Limited"
"3658",2018-11-09,2358.95,2380,2336.4,2375.9,2364.91,56158,2599,132808399,9419,16.77,43.6,16.95,"Bajaj Finance Limited"
"3659",2018-11-07,2360,2366.4,2345,2349.1,2350.45,11258,747,26461419,5586,49.62,21.4,-10.9,"Bajaj Finance Limited"
"3660",2018-11-06,2366.05,2390,2327.5,2338,2356.08,85455,4115,201338651,20202,23.64,62.5,-28.05,"Bajaj Finance Limited"
"3661",2018-11-05,2399,2405.9,2333.9,2359.95,2361.93,76279,4096,180165602,13027,17.08,72,-39.05,"Bajaj Finance Limited"
"3662",2018-11-02,2437.4,2474.5,2369.15,2383.3,2423.95,146969,6625,356245126,27670,18.83,105.35,-54.1,"Bajaj Finance Limited"
"3663",2018-11-01,2378,2435,2371.75,2417.95,2416.17,108064,4541,261100725,12308,11.39,63.25,39.95,"Bajaj Finance Limited"
"3664",2018-10-31,2380,2388.7,2308.25,2374.7,2351.37,167030,7008,392749455,10086,6.04,80.45,-5.3,"Bajaj Finance Limited"
"3665",2018-10-30,2430,2430,2354,2358.3,2390.33,134295,5574,321009964,16077,11.97,76,-71.7,"Bajaj Finance Limited"
"3666",2018-10-29,2357.7,2394,2316.5,2381.5,2357.46,159320,7066,375590926,17823,11.19,77.5,23.8,"Bajaj Finance Limited"
"3667",2018-10-26,2335,2374.4,2279.25,2338,2334.1,246920,10435,576336966,21298,8.63,95.15,3,"Bajaj Finance Limited"
"3668",2018-10-25,2295,2345.5,2260,2332.75,2308.83,245769,12558,567439579,20591,8.38,85.5,37.75,"Bajaj Finance Limited"
"3669",2018-10-24,2162.05,2350,2160.1,2312.6,2234.55,604784,31770,1351420351,73871,12.21,189.9,150.55,"Bajaj Finance Limited"
"3670",2018-10-23,2098.9,2151,2000.8,2083.95,2084.53,505933,25517,1054634922,50237,9.93,150.2,-14.95,"Bajaj Finance Limited"
"3671",2018-10-22,2182,2218.6,2092.9,2118.45,2154.11,200047,9397,430923019,21809,10.9,125.7,-63.55,"Bajaj Finance Limited"
"3672",2018-10-19,2164,2195.95,2055,2140.75,2120.6,285001,12408,604372239,16489,5.79,140.95,-23.25,"Bajaj Finance Limited"
"3673",2018-10-17,2348,2365.45,2135.4,2151.55,2232.05,367654,12312,820620799,113656,30.91,230.05,-196.45,"Bajaj Finance Limited"
"3674",2018-10-16,2325,2362,2286.3,2307.55,2318.87,164321,6274,381039498,53066,32.29,75.7,-17.45,"Bajaj Finance Limited"
"3675",2018-10-15,2318,2322.05,2264.35,2306.75,2297.94,157043,6509,360874769,17760,11.31,57.7,-11.25,"Bajaj Finance Limited"
"3676",2018-10-12,2229.85,2318.2,2219.95,2289.5,2284.24,209789,9239,479207922,18238,8.69,98.25,59.65,"Bajaj Finance Limited"
"3677",2018-10-11,2100,2229,2063.95,2163.7,2163.04,334256,15135,723008313,27112,8.11,165.05,63.7,"Bajaj Finance Limited"
"3678",2018-10-10,2086,2300.35,2086,2266.05,2242.21,448676,20770,1006024100,47676,10.63,214.35,180.05,"Bajaj Finance Limited"
"3679",2018-10-09,1988.05,2113.5,1950.1,2061.8,2017.13,544009,14899,1097335618,54353,9.99,163.4,73.75,"Bajaj Finance Limited"
"3680",2018-10-08,1998,2088,1912,1973.8,2007.56,383228,18438,769353869,40597,10.59,176,-24.2,"Bajaj Finance Limited"
"3681",2018-10-05,2162,2212.4,1971,2038.1,2131.04,226974,8995,483690892,35661,15.71,241.4,-123.9,"Bajaj Finance Limited"
"3682",2018-10-04,2180,2213,2119.1,2175.05,2164.26,269567,12158,583413057,30425,11.29,93.9,-4.95,"Bajaj Finance Limited"
"3683",2018-10-03,2212,2328.75,2167.25,2229.85,2259.31,294693,13287,665803703,48170,16.35,161.5,17.85,"Bajaj Finance Limited"
"3684",2018-10-01,2171,2228,2052.5,2208.65,2128.63,294432,12724,626737688,26576,9.03,175.5,37.65,"Bajaj Finance Limited"
"3685",2018-09-28,2248,2248.9,2118.6,2167.4,2178.76,217723,10592,474366910,29020,13.33,130.3,-80.6,"Bajaj Finance Limited"
"3686",2018-09-27,2320.55,2320.55,2191.05,2204.05,2250.01,131238,8040,295287350,32044,24.42,129.5,-116.5,"Bajaj Finance Limited"
"3687",2018-09-26,2329.8,2354.1,2296.6,2316.55,2330.19,130599,9063,304320703,25239,19.33,57.5,-13.25,"Bajaj Finance Limited"
"3688",2018-09-25,2244.7,2330,2181,2302.15,2268.59,336430,17018,763222548,30200,8.98,149,57.45,"Bajaj Finance Limited"
"3689",2018-09-24,2407,2420,2171,2259.35,2236.75,545333,25643,1219773595,93754,17.19,249,-147.65,"Bajaj Finance Limited"
"3690",2018-09-21,2521,2558.4,2000,2384.6,2380.03,375420,15922,893512190,83519,22.25,558.4,-136.4,"Bajaj Finance Limited"
"3691",2018-09-19,2600,2600,2490.15,2499,2535.94,122164,5580,309800012,25148,20.59,109.85,-101,"Bajaj Finance Limited"
"3692",2018-09-18,2595,2627.95,2553.6,2570.25,2596.98,99345,4164,257996889,14451,14.55,74.35,-24.75,"Bajaj Finance Limited"
"3693",2018-09-17,2660,2660,2590.1,2605.95,2613.03,75952,3686,198464817,12728,16.76,69.9,-54.05,"Bajaj Finance Limited"
"3694",2018-09-14,2634.8,2678,2625.8,2668.85,2651.92,100839,4598,267416972,18381,18.23,52.2,34.05,"Bajaj Finance Limited"
"3695",2018-09-12,2610,2637.35,2518,2593.75,2579.79,180880,8038,466633056,34082,18.84,119.35,-16.25,"Bajaj Finance Limited"
"3696",2018-09-11,2621,2669,2561.55,2601.4,2618.51,182441,8776,477723934,24867,13.63,107.45,-19.6,"Bajaj Finance Limited"
"3697",2018-09-10,2723,2737.4,2599,2616.8,2656.78,120507,6101,320160950,36093,29.95,138.4,-106.2,"Bajaj Finance Limited"
"3698",2018-09-07,2710,2750.4,2673.8,2740.05,2717.14,104537,4810,284042000,21138,20.22,76.6,30.05,"Bajaj Finance Limited"
"3699",2018-09-06,2760,2760,2665,2682.6,2695.19,86626,4449,233473342,22725,26.23,95,-77.4,"Bajaj Finance Limited"
"3700",2018-09-05,2749,2766,2669.85,2719.4,2714.35,105861,5407,287344015,21775,20.57,96.15,-29.6,"Bajaj Finance Limited"
"3701",2018-09-04,2737.8,2775.35,2685,2750.95,2709.51,3103920,10777,8410110157,41271,1.33,90.35,13.15,"Bajaj Finance Limited"
"3702",2018-09-03,2884.95,2884.95,2717,2727.5,2788.46,119833,7139,334149921,39209,32.72,167.95,-157.45,"Bajaj Finance Limited"
"3703",2018-08-31,2930,2953.35,2845.5,2859.15,2875.47,66516,3807,191265090,18448,27.73,107.85,-70.85,"Bajaj Finance Limited"
"3704",2018-08-30,2993.95,2995.1,2921.6,2931.05,2953.99,50418,2610,148934060,15755,31.25,73.5,-62.9,"Bajaj Finance Limited"
"3705",2018-08-29,2931,2993,2931,2984.05,2969.88,57319,2702,170230655,14464,25.23,62,53.05,"Bajaj Finance Limited"
"3706",2018-08-28,2984.25,2984.25,2931.15,2934.9,2949.3,64961,3198,191589759,21239,32.7,53.1,-49.35,"Bajaj Finance Limited"
"3707",2018-08-27,2941,2959.7,2926,2952.25,2942.84,44827,2975,131918542,18698,41.71,33.7,11.25,"Bajaj Finance Limited"
"3708",2018-08-24,2895,2944.15,2892.55,2912.7,2926.51,72430,3559,211966812,15757,21.75,51.6,17.7,"Bajaj Finance Limited"
"3709",2018-08-23,2899.9,2909,2872.8,2892.75,2893.99,53726,2709,155482317,14401,26.8,36.2,-7.15,"Bajaj Finance Limited"
"3710",2018-08-21,2842.85,2883,2827.05,2871.4,2854.9,45495,2219,129883520,11747,25.82,55.95,28.55,"Bajaj Finance Limited"
"3711",2018-08-20,2857.75,2877,2836.2,2839,2849.79,29970,1636,85408323,8177,27.28,40.8,-18.75,"Bajaj Finance Limited"
"3712",2018-08-17,2864.95,2886,2840,2852.85,2859.45,37214,1780,106411512,7150,19.21,46,-12.1,"Bajaj Finance Limited"
"3713",2018-08-16,2835,2908.8,2824.35,2857,2873.47,123227,6019,354088875,16816,13.65,84.45,22,"Bajaj Finance Limited"
"3714",2018-08-14,2766.95,2837.9,2766.95,2828.7,2816.48,60466,3165,170301022,12768,21.12,70.95,61.75,"Bajaj Finance Limited"
"3715",2018-08-13,2806.8,2808,2756.05,2761.4,2773.46,53495,2557,148366239,13376,25,51.95,-45.4,"Bajaj Finance Limited"
"3716",2018-08-10,2825.95,2835.85,2793,2806.8,2811.24,61687,3582,173417256,19732,31.99,42.85,-19.15,"Bajaj Finance Limited"
"3717",2018-08-09,2818,2850,2805,2828.35,2827.85,85099,3518,240646946,11881,13.96,45,10.35,"Bajaj Finance Limited"
"3718",2018-08-08,2755.5,2817.4,2752.6,2810.95,2794.69,158756,7089,443673739,27788,17.5,64.8,55.45,"Bajaj Finance Limited"
"3719",2018-08-07,2699,2756.1,2680.9,2746.5,2724.46,74801,3248,203792205,17675,23.63,75.2,47.5,"Bajaj Finance Limited"
"3720",2018-08-06,2682,2710.2,2668,2692.65,2683.98,38164,2408,102431345,11277,29.55,42.2,10.65,"Bajaj Finance Limited"
"3721",2018-08-03,2734.8,2734.8,2660.45,2680.05,2683.88,46094,2585,123710647,16126,34.99,74.35,-54.75,"Bajaj Finance Limited"
"3722",2018-08-02,2724,2724,2679,2683.35,2698.16,44534,2064,120159646,11639,26.14,45,-40.65,"Bajaj Finance Limited"
"3723",2018-08-01,2720.95,2769.5,2703.6,2722.55,2735.74,92832,4383,253964575,25133,27.07,65.9,1.6,"Bajaj Finance Limited"
"3724",2018-07-31,2671.05,2710,2671,2698.55,2694.9,35984,2047,96973378,8746,24.31,39,27.5,"Bajaj Finance Limited"
"3725",2018-07-30,2720.75,2721.8,2666,2678.65,2685.33,43350,2477,116409133,7466,17.22,55.8,-42.1,"Bajaj Finance Limited"
"3726",2018-07-27,2684,2724,2667.55,2708.4,2696.12,69852,3203,188329129,14567,20.85,56.45,24.4,"Bajaj Finance Limited"
"3727",2018-07-26,2702.95,2729.75,2655.6,2683.55,2700.83,287759,4894,777187347,225720,78.44,74.15,-19.4,"Bajaj Finance Limited"
"3728",2018-07-25,2729.8,2778.5,2685.55,2702.95,2739.6,194642,15782,533241227,37006,19.01,92.95,-26.85,"Bajaj Finance Limited"
"3729",2018-07-24,2760,2760.05,2689,2712.9,2713.2,100931,5245,273845871,18197,18.03,71.05,-47.1,"Bajaj Finance Limited"
"3730",2018-07-23,2725,2798,2719.1,2759.75,2767.97,203907,10707,564407530,23896,11.72,78.9,34.75,"Bajaj Finance Limited"
"3731",2018-07-20,2520,2744.95,2488.65,2721.5,2654.32,439889,21548,1167607365,59615,13.55,256.3,201.5,"Bajaj Finance Limited"
"3732",2018-07-19,2500,2535.5,2360,2517.6,2463.97,299386,14579,737677949,25169,8.41,175.5,17.6,"Bajaj Finance Limited"
"3733",2018-07-18,2494.8,2521.7,2472.8,2488.05,2495.32,117262,4650,292606117,18078,15.42,48.9,-6.75,"Bajaj Finance Limited"
"3734",2018-07-17,2485,2490.15,2436.6,2472.05,2462.79,52401,2719,129052412,6026,11.5,53.55,-12.95,"Bajaj Finance Limited"
"3735",2018-07-16,2477,2498,2462.75,2473.35,2481.12,50362,2557,124954180,10560,20.97,35.25,-3.65,"Bajaj Finance Limited"
"3736",2018-07-13,2449,2475,2422.8,2460.35,2454.95,160381,3519,393727679,12620,7.87,52.2,11.35,"Bajaj Finance Limited"
"3737",2018-07-12,2366.9,2430,2364.05,2414.3,2410.16,104661,4288,252249923,27459,26.24,65.95,47.4,"Bajaj Finance Limited"
"3738",2018-07-11,2370,2382.25,2349.85,2355.2,2362.87,34756,1392,82123792,11011,31.68,32.4,-14.8,"Bajaj Finance Limited"
"3739",2018-07-10,2369,2381,2349,2366.3,2370.33,47349,1820,112232717,11068,23.38,32,-2.7,"Bajaj Finance Limited"
"3740",2018-07-09,2365,2365,2338.25,2346.6,2348.77,136326,1128,320198375,8477,6.22,26.75,-18.4,"Bajaj Finance Limited"
"3741",2018-07-06,2351,2354.6,2325,2341.7,2343.21,35107,1534,82263133,8805,25.08,29.6,-9.3,"Bajaj Finance Limited"
"3742",2018-07-05,2336,2349,2325,2329.45,2335.08,24927,1165,58206471,6866,27.54,24,-6.55,"Bajaj Finance Limited"
"3743",2018-07-04,2348.7,2348.7,2308,2331.95,2328.34,57063,2548,132862249,13138,23.02,40.7,-16.75,"Bajaj Finance Limited"
"3744",2018-07-03,2305,2334,2289,2321.5,2313.51,61690,2602,142720622,14222,23.05,45,16.5,"Bajaj Finance Limited"
"3745",2018-07-02,2299,2314.4,2282,2298.4,2298.03,36831,1836,84638921,8159,22.15,32.4,-0.6,"Bajaj Finance Limited"
"3746",2018-06-29,2277,2319.8,2272.3,2296.95,2299.23,64187,3712,147580681,14300,22.28,47.5,19.95,"Bajaj Finance Limited"
"3747",2018-06-28,2358,2358,2255.25,2271.85,2292.42,61480,3421,140937982,15142,24.63,102.75,-86.15,"Bajaj Finance Limited"
"3748",2018-06-27,2380,2385,2322.45,2333.75,2345.7,52253,2544,122570033,13163,25.19,62.55,-46.25,"Bajaj Finance Limited"
"3749",2018-06-26,2389,2419.55,2344.05,2366.6,2376.94,99687,4576,236950417,26477,26.56,75.5,-22.4,"Bajaj Finance Limited"
"3750",2018-06-25,2385,2398.2,2339,2389.15,2370.69,161696,4841,383331804,59730,36.94,59.2,4.15,"Bajaj Finance Limited"
"3751",2018-06-22,2269.15,2344.5,2252.6,2335.1,2306.9,84266,3461,194393619,16080,19.08,91.9,65.95,"Bajaj Finance Limited"
"3752",2018-06-21,2268,2285.3,2248.9,2257.15,2264.73,37375,1440,84644422,8529,22.82,36.4,-10.85,"Bajaj Finance Limited"
"3753",2018-06-20,2285,2301.5,2258,2265.35,2284.15,130870,1965,298926731,80669,61.64,43.5,-19.65,"Bajaj Finance Limited"
"3754",2018-06-19,2245,2280,2232,2269.9,2269.25,39842,1881,90411607,6557,16.46,48,24.9,"Bajaj Finance Limited"
"3755",2018-06-18,2289.95,2296.45,2239,2245.15,2264.46,53007,1790,120032062,14672,27.68,57.45,-44.8,"Bajaj Finance Limited"
"3756",2018-06-15,2252,2290,2233.05,2283.2,2272.52,79804,3226,181356287,23097,28.94,56.95,31.2,"Bajaj Finance Limited"
"3757",2018-06-14,2233,2249.05,2199,2238.25,2228.69,53402,2014,119016752,18033,33.77,50.05,5.25,"Bajaj Finance Limited"
"3758",2018-06-13,2270,2275,2230,2232.9,2242.28,44564,1884,99925152,11901,26.71,45,-37.1,"Bajaj Finance Limited"
"3759",2018-06-12,2256,2274.8,2237,2256.65,2259.2,82895,3256,187276398,12847,15.5,37.8,0.65,"Bajaj Finance Limited"
"3760",2018-06-11,2205,2253.6,2200,2244.85,2235.37,99266,3894,221895990,15448,15.56,53.6,39.85,"Bajaj Finance Limited"
"3761",2018-06-08,2170.8,2250,2148.8,2205.05,2193.95,104652,4279,229601226,23408,22.37,101.2,34.25,"Bajaj Finance Limited"
"3762",2018-06-07,2173,2195,2164.05,2170.8,2181.56,108873,5168,237512719,25675,23.58,30.95,-2.2,"Bajaj Finance Limited"
"3763",2018-06-06,2119,2169.65,2109,2155,2142.3,112157,4334,240273695,16301,14.53,60.65,36,"Bajaj Finance Limited"
"3764",2018-06-05,2065.8,2120,2055,2100.7,2085.51,40221,2031,83881239,9116,22.66,65,34.9,"Bajaj Finance Limited"
"3765",2018-06-04,2104.6,2104.6,2050,2058.85,2074.78,1086847,2298,2254969145,1038583,95.56,54.6,-45.75,"Bajaj Finance Limited"
"3766",2018-06-01,2132,2135,2069.65,2075.7,2088.74,46684,2059,97510853,8057,17.26,65.35,-56.3,"Bajaj Finance Limited"
"3767",2018-05-31,2140,2148.75,2100.05,2108.1,2124.7,58748,2351,124821961,10205,17.37,48.7,-31.9,"Bajaj Finance Limited"
"3768",2018-05-30,2060.25,2130,2060.25,2115.35,2100.03,69586,3135,146132673,7699,11.06,69.75,55.1,"Bajaj Finance Limited"
"3769",2018-05-29,2130,2130,2068,2077.2,2083.62,42883,1673,89351847,12932,30.16,62,-52.8,"Bajaj Finance Limited"
"3770",2018-05-28,2134,2137.45,2086.9,2094.15,2104.95,38930,1832,81945680,9086,23.34,50.55,-39.85,"Bajaj Finance Limited"
"3771",2018-05-25,2106,2151,2104.5,2114.35,2128.96,67001,2848,142642202,9595,14.32,46.5,8.35,"Bajaj Finance Limited"
"3772",2018-05-24,2081,2109,2069.55,2092.65,2086.69,56865,2232,118659831,6864,12.07,39.45,11.65,"Bajaj Finance Limited"
"3773",2018-05-23,2157,2157,2066,2078.15,2088.32,236924,4076,494772973,165311,69.77,91,-78.85,"Bajaj Finance Limited"
"3774",2018-05-22,2105.8,2176.7,2105.75,2145.9,2156,102692,4237,221403935,12008,11.69,70.95,40.1,"Bajaj Finance Limited"
"3775",2018-05-21,2144.2,2148.9,2082.8,2105.05,2109.21,70027,3024,147701725,11897,16.99,66.1,-39.15,"Bajaj Finance Limited"
"3776",2018-05-18,2078.8,2167.5,2067.7,2143.7,2127.58,363848,14869,774116185,47357,13.02,99.8,64.9,"Bajaj Finance Limited"
"3777",2018-05-17,1930,2088.8,1906.55,2067.25,2009.12,321964,12946,646864380,59286,18.41,182.25,137.25,"Bajaj Finance Limited"
"3778",2018-05-16,1882.05,1926.55,1873.55,1918.65,1910.72,35079,1132,67026042,15566,44.37,53,36.6,"Bajaj Finance Limited"
"3779",2018-05-15,1861,1932,1853.55,1901.05,1889.98,162362,3823,306860415,101691,62.63,78.45,40.05,"Bajaj Finance Limited"
"3780",2018-05-14,1860,1881,1844.3,1860.8,1860.26,13703,590,25491180,3637,26.54,36.7,0.8,"Bajaj Finance Limited"
"3781",2018-05-11,1835,1877.4,1833.45,1858.5,1858.16,38348,1516,71256634,9618,25.08,43.95,23.5,"Bajaj Finance Limited"
"3782",2018-05-10,1839,1858.3,1818.75,1833.15,1834.75,25017,1063,45899967,7641,30.54,39.55,-5.85,"Bajaj Finance Limited"
"3783",2018-05-09,1852.55,1871.35,1845,1850.55,1854.56,38580,2704,71548786,17520,45.41,26.35,-2,"Bajaj Finance Limited"
"3784",2018-05-08,1890,1895.55,1855,1870,1876.2,18652,860,34994844,5081,27.24,40.55,-20,"Bajaj Finance Limited"
"3785",2018-05-07,1861.6,1902,1859.1,1893.8,1883.92,21340,898,40202817,8859,41.51,42.9,32.2,"Bajaj Finance Limited"
"3786",2018-05-04,1899,1899,1856,1858.95,1870.36,30695,1431,57410767,9787,31.88,43,-40.05,"Bajaj Finance Limited"
"3787",2018-05-03,1900,1905.4,1864.25,1876.2,1883.32,25530,1651,48081281,9322,36.51,41.15,-23.8,"Bajaj Finance Limited"
"3788",2018-05-02,1910,1934,1901.15,1906.4,1918.36,24698,1266,47379723,6926,28.04,32.85,-3.6,"Bajaj Finance Limited"
"3789",2018-04-30,1920.6,1920.8,1897.6,1906.05,1909.81,16738,761,31966359,4728,28.25,23.2,-14.55,"Bajaj Finance Limited"
"3790",2018-04-27,1901.55,1915.35,1894.9,1904.65,1903.29,18696,912,35583861,6646,35.55,20.45,3.1,"Bajaj Finance Limited"
"3791",2018-04-26,1899,1912.05,1879,1897.25,1895.4,24487,1045,46412661,5246,21.42,33.05,-1.75,"Bajaj Finance Limited"
"3792",2018-04-25,1925.45,1937.5,1890.35,1898.65,1917.19,32647,1462,62590404,11248,34.45,47.15,-26.8,"Bajaj Finance Limited"
"3793",2018-04-24,1904.55,1930,1899,1917.45,1918.04,79521,2442,152524302,44059,55.41,31,12.9,"Bajaj Finance Limited"
"3794",2018-04-23,1894,1916.85,1860.9,1893.6,1891.42,49759,2412,94114927,9216,18.52,55.95,-0.4,"Bajaj Finance Limited"
"3795",2018-04-20,1908.15,1908.15,1855,1880.05,1874.2,41808,1979,78356516,10056,24.05,53.15,-28.1,"Bajaj Finance Limited"
"3796",2018-04-19,1932.9,1934.65,1911,1916.8,1921.26,15257,853,29312612,4410,28.9,23.65,-16.1,"Bajaj Finance Limited"
"3797",2018-04-18,1950,1950,1920.35,1926.55,1933.39,40912,1460,79098809,18249,44.61,29.65,-23.45,"Bajaj Finance Limited"
"3798",2018-04-17,1951,1955,1919.2,1934.3,1938.14,25653,1496,49719041,7255,28.28,35.8,-16.7,"Bajaj Finance Limited"
"3799",2018-04-16,1901.1,1950,1898.65,1941.35,1926.19,20807,1072,40078139,5702,27.4,51.35,40.25,"Bajaj Finance Limited"
